current_status_date,sponsor_role,link,display_number,party,title 
1983-07-14,"{'website': '', 'description': ""Representative for California's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 15919, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404013, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr3135,H.R. 3135,Democrat,"H.R. 3135 (98th): Congressional Operations Appropriation Act, 1984"
1984-10-31,"{'website': '', 'description': ""Representative for Massachusetts's 5th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 34392, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 409785, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 5, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2568,H.R. 2568,Democrat,H.R. 2568 (98th): A bill to amend the Internal Revenue Code of 1954 to repeal the provision which terminates the exclusion for amounts received under certain educational assistance programs.
1984-10-26,"{'website': '', 'description': ""Representative for Louisiana's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'LA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 3860, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 300012, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5271,H.R. 5271,Democrat,H.R. 5271 (98th): A bill to extend the Wetlands Loan Act.
1984-07-17,"{'website': '', 'description': ""Representative for Louisiana's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'LA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 3860, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 300012, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4997,H.R. 4997,Democrat,H.R. 4997 (98th): Commercial Fishing Industry Vessel Act
1984-08-30,"{'website': '', 'description': ""Representative for Iowa's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 35331, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 410076, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5712,H.R. 5712,Democrat,"H.R. 5712 (98th): Departments of Commerce, Justice, and State, the Judiciary, and Related Agencies Appropriation Act, 1985"
1983-11-29,"{'website': '', 'description': ""Representative for Texas's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 19080, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404954, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr594,H.R. 594,Democrat,"H.R. 594 (98th): A bill to amend section 1 of the Act of June 5, 1920, as amended, to authorize the Secretary of Commerce to settle claims for damages of less than $2,500 arising by reason of acts for which the National Oceanic and Atmospheric Administrat"
1983-11-21,,https://www.govtrack.us/congress/bills/98/hjres308,H.J.Res. 308,NA,H.J.Res. 308 (98th): A joint resolution increasing the statutory limit on the public debt.
1983-07-22,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1981-01-05', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [97, 98, 99], 'enddate': '1987-01-03', 'person': 404629, 'party': 'Republican', 'id': 17995, 'district': None}",https://www.govtrack.us/congress/bills/98/s929,S. 929,Republican,"S. 929 (98th): A bill to amend the Act of July 2, 1940, as amended, pertaining to appropriations for the Canal Zone Biological Area."
1984-07-17,"{'website': '', 'description': ""Representative for California's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 15919, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404013, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5753,H.R. 5753,Democrat,"H.R. 5753 (98th): Legislative Branch Appropriation Act, 1985"
1984-10-30,"{'website': '', 'description': ""Representative for Virginia's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'VA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 4803, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400571, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6441,H.R. 6441,Republican,H.R. 6441 (98th): A bill to eliminate restrictions with respect to the imposition and collection of tolls on the Richmond-Petersburg Turnpike upon repayment by the Commonwealth of Virginia of certain Federal-aid highway funds used on such turnpike.
1983-11-30,"{'description': 'Senator from Arkansas', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AR', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 408939, 'party': 'Democrat', 'id': 31537, 'district': None}",https://www.govtrack.us/congress/bills/98/s450,S. 450,Democrat,S. 450 (98th): Mail Order Consumer Protection Amendments of 1983
1984-10-19,"{'website': '', 'description': ""Representative for New Jersey's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 32975, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 409344, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5691,H.R. 5691,Democrat,H.R. 5691 (98th): A bill for the relief of Sutu Bungani William Beck.
1984-05-08,"{'website': '', 'description': ""Representative for Maryland's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MD', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 28017, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 407801, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5298,H.R. 5298,Democrat,H.R. 5298 (98th): White House Conference on Small Business Authorization Act
1984-10-30,"{'website': '', 'description': ""Representative for Illinois's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 33252, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 409422, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6112,H.R. 6112,Democrat,H.R. 6112 (98th): A bill to amend the Tax Equity and Fiscal Responsibility Act of 1982 with respect to the effect of the 1985 increase in the Federal unemployment tax rate on certain small business provisions contained in State unemployment compensation l
1983-04-20,"{'website': '', 'description': ""Representative for Illinois's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 33252, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 409422, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1900,H.R. 1900,Democrat,H.R. 1900 (98th): Social Security Amendments of 1983
1984-10-30,"{'website': '', 'description': ""Representative for Illinois's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 33252, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 409422, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6299,H.R. 6299,Democrat,"H.R. 6299 (98th): A bill to ensure the payment in 1985 of cost of living increases under the OASDI program in title II of the Social Security Act, and to provide for a study of certain changes which might be made in the provisions authorizing cost of livi"
1984-10-30,"{'description': 'Senator from Wyoming', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'WY', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 411271, 'party': 'Republican', 'id': 39061, 'district': None}",https://www.govtrack.us/congress/bills/98/s543,S. 543,Republican,S. 543 (98th): Wyoming Wilderness Act of 1983
1984-10-19,"{'website': '', 'description': 'Resident Commissioner for Puerto Rico', 'role_type_label': 'Representative', 'current': False, 'state': 'PR', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 12351, 'congress_numbers': [98], 'title_long': 'Resident Commissioner', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 402908, 'party': 'New Progressive', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 0, 'title': 'Commish.'}",https://www.govtrack.us/congress/bills/98/hr1932,H.R. 1932,New Progressive,H.R. 1932 (98th): A bill for the relief of Mireille Laffite.
1984-05-21,"{'description': 'Senator from South Carolina', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'SC', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 300157, 'party': 'Republican', 'id': 4721, 'district': None}",https://www.govtrack.us/congress/bills/98/s1188,S. 1188,Republican,S. 1188 (98th): A bill to relieve the General Accounting Office of duplicative audit requirements with respect to the Disabled American Veterans.
1984-07-18,"{'website': '', 'description': ""Representative for Massachusetts's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 8139, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 401568, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5713,H.R. 5713,Democrat,"H.R. 5713 (98th): Department of Housing and Urban Development-Independent Agencies Appropriation Act, 1985"
1984-10-03,"{'website': '', 'description': ""Representative for Kansas's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'KS', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 17900, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404602, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5343,H.R. 5343,Democrat,H.R. 5343 (98th): An act for the relief of Narciso Archila Navarrete.
1984-04-17,"{'description': 'Senator from Louisiana', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'LA', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 406084, 'party': 'Democrat', 'id': 22537, 'district': None}",https://www.govtrack.us/congress/bills/98/sjres173,S.J.Res. 173,Democrat,"S.J.Res. 173 (98th): A joint resolution commending the Historic American Buildings Survey, a program of the National Park Service, Department of the Interior, the Library of Congress, and the American Institute of Architects."
1983-12-08,"{'website': '', 'description': ""Representative for Pennsylvania's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'PA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 4898, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400586, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1035,H.R. 1035,Republican,"H.R. 1035 (98th): A bill to make certain technical amendments to improve implementation of the Education Consolidation and Improvement Act of 1981, and for other purposes."
1984-10-05,"{'website': '', 'description': ""Representative for Mississippi's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MS', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 39950, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 411587, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hjres656,H.J.Res. 656,Democrat,H.J.Res. 656 (98th): A joint resolution making further continuing appropriations for fiscal year 1985.
1984-05-07,"{'website': '', 'description': ""Representative for Texas's 15th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 13679, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 403308, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 15, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr3867,H.R. 3867,Democrat,"H.R. 3867 (98th): A bill to amend the Perishable Agricultural Commodities Act, 1930, by impressing a trust on the commodities and sales proceeds of perishable agricultural commodities for the benefit of the unpaid seller, and for other purposes."
1983-10-13,"{'description': 'Senator from South Carolina', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'SC', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 300157, 'party': 'Republican', 'id': 4721, 'district': None}",https://www.govtrack.us/congress/bills/98/s216,S. 216,Republican,S. 216 (98th): Federal Anti-Tampering Act
1984-10-04,"{'description': 'Senator from North Dakota', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'ND', 'startdate': '1981-01-05', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [97, 98, 99], 'enddate': '1987-01-03', 'person': 400881, 'party': 'Republican', 'id': 5963, 'district': None}",https://www.govtrack.us/congress/bills/98/s2614,S. 2614,Republican,S. 2614 (98th): Indian Financing Act Amendments of 1984
1983-07-12,"{'description': 'Senator from Maryland', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MD', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 300086, 'party': 'Democrat', 'id': 4267, 'district': None}",https://www.govtrack.us/congress/bills/98/s680,S. 680,Democrat,S. 680 (98th): A bill entitled the “Gladys Noon Spellman Parkway.”
1984-10-30,"{'website': '', 'description': ""Representative for Tennessee's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 14774, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 403641, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4263,H.R. 4263,Republican,H.R. 4263 (98th): Tennessee Wilderness Act of 1984
1983-07-25,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 403346, 'party': 'Democrat', 'id': 13766, 'district': None}",https://www.govtrack.us/congress/bills/98/sjres96,S.J.Res. 96,Democrat,"S.J.Res. 96 (98th): A joint resolution to designate August 1, 1983, as “Helsinki Human Rights Day”."
1983-03-30,"{'website': '', 'description': ""Representative for Wisconsin's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'WI', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 6262, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400967, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1936,H.R. 1936,Democrat,"H.R. 1936 (98th): A bill to amend title 37, United States Code, to extend certain expiring enlistment and reenlistment bonuses for the Armed Forces."
1984-11-08,"{'website': '', 'description': ""Representative for North Carolina's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 22730, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 406148, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6342,H.R. 6342,Democrat,H.R. 6342 (98th): A bill approving the governing international fishery agreements with Iceland and the European Economic Community.
1984-10-19,"{'website': '', 'description': ""Representative for Arizona's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AZ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 38302, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 411025, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6206,H.R. 6206,Democrat,H.R. 6206 (98th): An act relating to the water rights of the Ak-Chin Indian Community.
1984-02-14,"{'website': '', 'description': ""Representative for North Carolina's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 22730, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 406148, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr3969,H.R. 3969,Democrat,H.R. 3969 (98th): A bill to amend the Panama Canal Act of 1979 to allow the use of proxies by the Board of the Panama Canal Commission.
1984-04-18,"{'website': '', 'description': ""Representative for Texas's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 19080, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404954, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr596,H.R. 596,Democrat,H.R. 596 (98th): A bill to transfer responsibility for furnishing certified copies of Miller Act payment bonds from the Comptroller General to the officer that awarded the contract for which the bond was given.
1984-07-02,"{'website': '', 'description': ""Representative for Mississippi's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MS', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 39950, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 411587, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hjres492,H.J.Res. 492,Democrat,"H.J.Res. 492 (98th): A joint resolution making an urgent supplemental appropriation for the fiscal year ending September 30, 1984, for the Department of Agriculture."
1983-12-01,"{'website': '', 'description': ""Representative for Texas's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 8902, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 401837, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2293,H.R. 2293,Democrat,H.R. 2293 (98th): Office of Federal Procurement Policy Act Amendments of 1983
1984-08-27,"{'website': '', 'description': ""Representative for Indiana's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 19057, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404943, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5890,H.R. 5890,Democrat,"H.R. 5890 (98th): A bill to establish a commission to assist in the first observance of the Federal legal holiday honoring Martin Luther King, Jr."
1984-09-28,"{'website': '', 'description': ""Representative for New York's 21st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 16204, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404097, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 21, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1250,H.R. 1250,Republican,H.R. 1250 (98th): Voting Accessibility for the Elderly and Handicapped Act
1984-09-28,"{'description': 'Senator from Maryland', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MD', 'startdate': '1981-01-05', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [97, 98, 99], 'enddate': '1987-01-03', 'person': 407259, 'party': 'Republican', 'id': 26302, 'district': None}",https://www.govtrack.us/congress/bills/98/s301,S. 301,Republican,S. 301 (98th): An act for the relief of Kim Hae Ok Heimberger.
1984-06-19,"{'website': '', 'description': ""Representative for North Carolina's 11th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 11335, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 402600, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 11, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr3960,H.R. 3960,Democrat,H.R. 3960 (98th): North Carolina Wilderness Act of 1984
1984-02-17,"{'website': '', 'description': ""Representative for Utah's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'UT', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 26040, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 407166, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2898,H.R. 2898,Republican,"H.R. 2898 (98th): An act to declare certain lands to be held in trust for the benefit of the Paiute Indian Tribe of Utah, and for other purposes."
1984-10-09,"{'website': '', 'description': ""Representative for Pennsylvania's 22nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'PA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 28850, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 408052, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 22, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1904,H.R. 1904,Democrat,H.R. 1904 (98th): Child Abuse Amendments of 1984
1984-04-18,"{'website': '', 'description': ""Representative for Oklahoma's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OK', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 22640, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 406125, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4169,H.R. 4169,Democrat,H.R. 4169 (98th): Omnibus Budget Reconciliation Act of 1983
1984-08-28,"{'website': '', 'description': ""Representative for Illinois's 21st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 31447, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 408907, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 21, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5604,H.R. 5604,Democrat,"H.R. 5604 (98th): Military Construction Authorization Act, 1985"
